LOC_ID,CLUSTER,P_VALUE,RECURR_INT,CLU_OBS,CLU_EXP,CLU_ODE,CLU_RR,CLU_POP,LOC_OBS,LOC_EXP,LOC_ODE,LOC_RR,LOC_POP,LOC_LAT,LOC_LONG,GINI_CLUST
92314,10,6e-15,1167599903392351,6,62.0779178291,0.0966527263,0.0966512106,13633,6,51.8416412003,0.1157370766,0.1157355929,11385,34.260964724,-116.8130504452,FALSE
92386,10,6e-15,1167599903392351,6,62.0779178291,0.0966527263,0.0966512106,13633,0,10.2362766288,0,0,2248,34.2372291439,-116.8276952406,FALSE
94939,11,9.88e-15,708431402058280,6,61.4449807955,0.0976483339,0.0976468199,6747,6,61.4449807955,0.0976483339,0.0976468199,6747,37.9371670172,-122.5340713427,FALSE
95379,12,2.986e-14,234388084695862,4,54.6830275955,0.0731488393,0.0731478026,4003,4,54.6830275955,0.0731488393,0.0731478026,4003,37.9469203522,-120.1939807609,FALSE
93437,13,5.32507e-12,1314535793161,4,48.2352661603,0.0829268773,0.0829258515,3488.11,4,46.2681525021,0.086452555,0.0864515331,3387,34.7373563247,-120.5434859334,FALSE
93429,13,5.32507e-12,1314535793161,4,48.2352661603,0.0829268773,0.0829258515,3488.11,0,1.9671136582,0,0,101.11,34.8653542168,-120.5365106182,FALSE
96013,14,7.86016e-12,890567456470,4,47.7480412496,0.08377307,0.0837720451,5243,4,43.8866699946,0.0911438485,0.0911428318,4819,41.0014951928,-121.6863786478,FALSE
96016,14,7.86016e-12,890567456470,4,47.7480412496,0.08377307,0.0837720451,5243,0,3.861371255,0,0,424,40.911516853,-121.5231415381,FALSE
95935,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,0,0,0,0,39.3775518683,-121.1911915521,FALSE
95962,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,6.0288390821,0,0,1324,39.3459404835,-121.2662870453,FALSE
95919,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,1,4.4214522271,0.2261700339,0.2261698175,971,39.4328886022,-121.2611427518,FALSE
95925,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,1.2567670594,0,0,131.15,39.4688709986,-121.1795347681,FALSE
95960,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,3.1145966255,0,0,684,39.3898021138,-121.0443005532,FALSE
95918,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,2,13.273463689,0.1506765715,0.1506760964,2915,39.296444205,-121.3334562901,FALSE
95914,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,3.4242348865,0,0,752,39.4099563786,-121.3632929153,FALSE
95922,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,3.7839616897,0,0,831,39.4848206872,-121.0719443708,FALSE
95941,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,0,0,0,0,252.84,39.5209993918,-121.2422839817,FALSE
95975,15,1.7469348e-10,40070184209,4,43.8502419639,0.0912195651,0.0912185485,9737.99,1,8.5469267047,0.1170011204,0.1170008734,1877,39.2244117754,-121.1516198654,FALSE
96133,16,1.9639501e-10,35642453193,3,40.9815345457,0.073203701,0.0732029234,3000,0,0,0,0,0,38.6329321108,-119.5041156752,FALSE
96107,16,1.9639501e-10,35642453193,3,40.9815345457,0.073203701,0.0732029234,3000,0,19.5755130013,0,0,1433,38.4802845986,-119.4727802407,FALSE
96120,16,1.9639501e-10,35642453193,3,40.9815345457,0.073203701,0.0732029234,3000,2,12.6496336631,0.1581073455,0.1581068746,926,38.7537295755,-119.8333549551,FALSE
93517,16,1.9639501e-10,35642453193,3,40.9815345457,0.073203701,0.0732029234,3000,1,8.7563878813,0.1142023416,0.1142020939,641,38.2735918265,-119.3029586247,FALSE
92242,17,1.14558989e-08,611038912,1,29.87098518,0.0334773023,0.033477032,1312,1,29.87098518,0.0334773023,0.033477032,1312,34.1651586438,-114.3196712311,FALSE
95346,18,3.688475281e-08,189780315,1,28.4821665093,0.0351096887,0.0351094189,1251,1,28.4821665093,0.0351096887,0.0351094189,1251,38.0674824093,-120.1793513478,FALSE
93921,19,8.264933304e-08,84695178,3,33.4409321893,0.0897104179,0.0897096542,7344,1,15.0994187282,0.066227715,0.0662274539,3316,36.5534608319,-121.9241046947,FALSE
93953,19,8.264933304e-08,84695178,3,33.4409321893,0.0897104179,0.0897096542,7344,2,18.3415134611,0.1090422557,0.1090417574,4028,36.5848683546,-121.9455283162,FALSE
96103,20,2.8055713364e-07,24950355,3,31.8972943881,0.0940518642,0.0940511042,1401,3,31.8972943881,0.0940518642,0.0940511042,1401,39.8011770129,-120.6608409138,FALSE
96009,21,7.8019626704e-07,8972101,3,30.5995457941,0.0980406709,0.0980399143,2240,0,4.3850241964,0,0,321,41.0634713987,-121.0410444767,FALSE
96068,21,7.8019626704e-07,8972101,3,30.5995457941,0.0980406709,0.0980399143,2240,0,0,0,0,0,41.1152429914,-121.2086408999,FALSE
96006,21,7.8019626704e-07,8972101,3,30.5995457941,0.0980406709,0.0980399143,2240,0,5.3139389794,0,0,389,41.1742528632,-120.8529764966,FALSE
96056,21,7.8019626704e-07,8972101,3,30.5995457941,0.0980406709,0.0980399143,2240,3,20.9005826183,0.1435366686,0.14353595,1530,41.0236946238,-121.2830761639,FALSE
95456,22,8.6245280884e-07,8116386,3,30.4720476867,0.0984508829,0.0984501266,3346,0,7.6316724332,0,0,838,39.2611433387,-123.7513370412,FALSE
95460,22,8.6245280884e-07,8116386,3,30.4720476867,0.0984508829,0.0984501266,3346,3,22.8403752535,0.1313463534,0.1313456247,2508,39.3098813069,-123.7600088608,FALSE
96023,23,1.67721397815e-06,4173588,2,26.9567427234,0.0741929402,0.0741924224,1184,2,26.9567427234,0.0741929402,0.0741924224,1184,41.9268537013,-121.9070370442,FALSE
95619,24,3.52015540872e-06,1988549,2,26.036934948,0.0768139569,0.0768134406,5718,2,26.036934948,0.0768139569,0.0768134406,5718,38.6831099708,-120.8155774282,FALSE
93271,25,5.96367196781e-06,1173773,2,25.3812303953,0.0787983864,0.0787978712,2787,2,22.5762720309,0.0885885853,0.0885880755,2479,36.4592009012,-118.7779302284,FALSE
93262,25,5.96367196781e-06,1173773,2,25.3812303953,0.0787983864,0.0787978712,2787,0,0,0,0,0,36.6006970698,-118.7110467636,FALSE
93244,25,5.96367196781e-06,1173773,2,25.3812303953,0.0787983864,0.0787978712,2787,0,2.8049583645,0,0,308,36.4669201612,-119.0155598205,FALSE
95412,26,2.066899273623e-05,338672,1,20.9142431298,0.047814305,0.0478140387,1531,0,5.4232230715,0,0,397,38.7134336387,-123.3498102603,FALSE
95497,26,2.066899273623e-05,338672,1,20.9142431298,0.047814305,0.0478140387,1531,1,15.4910200583,0.0645535282,0.0645532666,1134,38.7165469727,-123.45263743,FALSE
95369,27,3.118198779228e-05,224489,2,23.3139396527,0.0857855871,0.0857850758,1024,2,23.3139396527,0.0857855871,0.0857850758,1024,37.5334574746,-120.4317258849,FALSE
96104,28,8.763102532305e-05,79880,1,19.1702511597,0.0521641575,0.0521638924,842,1,19.1702511597,0.0521641575,0.0521638924,842,41.5161460616,-120.1291535497,FALSE
95982,29,0.00012173233447721,57503,0,14.8398690094,0,0,3259,0,14.8398690094,0,0,3259,39.183132725,-121.8046701276,FALSE
90401,30,0.00028176634965627,24843,0,13.8771281978,0,0,6203.21,0,13.8771281978,0,0,6203.21,34.0141913753,-118.4941198844,FALSE
93432,31,0.00028250630943516,24778,2,20.5317488074,0.0974101144,0.0974096096,1503,2,20.5317488074,0.0974101144,0.0974096096,1503,35.4719265985,-120.4710527247,FALSE
94304,32,0.0003358719043578,20841,1,17.5400967856,0.0570122282,0.0570119645,3852,1,17.5400967856,0.0570122282,0.0570119645,3852,37.3817765643,-122.1739566546,FALSE
95938,33,0.00035397641770696,19775,2,20.2448780656,0.0987904197,0.0987899156,4446,2,20.2448780656,0.0987904197,0.0987899156,4446,39.6030415458,-121.7986866881,FALSE
92285,34,0.00053717811636211,13031,0,13.1368585738,0,0,2885,0,11.0650143273,0,0,2430,34.3401875331,-116.5404816421,FALSE
92268,34,0.00053717811636211,13031,0,13.1368585738,0,0,2885,0,2.0718442465,0,0,455,34.2220958208,-116.564252574,FALSE
92661,35,0.00153225333845652,4568,1,15.6868207233,0.0637477802,0.0637475184,3445,1,15.6868207233,0.0637477802,0.0637475184,3445,33.6001931283,-117.90234323,FALSE
95943,36,0.00158066076813734,4429,0,11.8983055298,0,0,871,0,11.8983055298,0,0,871,39.5857022055,-122.0366972704,FALSE
93254,37,0.00170643609659238,4102,1,15.554769112,0.0642889645,0.0642887029,1708,0,7.158108034,0,0,786,34.9486555559,-119.7710655956,FALSE
93441,37,0.00170643609659238,4102,1,15.554769112,0.0642889645,0.0642887029,1708,1,8.396661078,0.1190949582,0.1190947118,922,34.7477444249,-120.0393564077,FALSE
92283,38,0.00203899028122578,3433,1,15.3362009278,0.0652051968,0.0652049354,1684,1,15.3362009278,0.0652051968,0.0652049354,1684,32.937613306,-114.7472183704,FALSE
96105,39,0.00215007401489375,3256,0,11.545083732,0,0,488.85,0,4.1137654677,0,0,121.36,39.8332196913,-120.1782413093,FALSE
96135,39,0.00215007401489375,3256,0,11.545083732,0,0,488.85,0,0,0,0,0,39.8086828585,-120.2056549995,FALSE
96129,39,0.00215007401489375,3256,0,11.545083732,0,0,488.85,0,7.4313182643,0,0,367.49,39.7876193958,-120.3555780706,FALSE
95663,40,0.00254400244863495,2752,0,11.3518850692,0,0,2493,0,11.3518850692,0,0,2493,38.8558112306,-121.1823150424,FALSE
93518,41,0.00405642905487635,1726,1,14.4892492138,0.0690166885,0.0690164282,3182,0,3.7065521245,0,0,814,35.3700706508,-118.4612299821,FALSE
93205,41,0.00405642905487635,1726,1,14.4892492138,0.0690166885,0.0690164282,3182,1,9.243612792,0.1081828093,0.1081825599,2030,35.5202591639,-118.4250972402,FALSE
93531,41,0.00405642905487635,1726,1,14.4892492138,0.0690166885,0.0690164282,3182,0,1.5390842974,0,0,338,35.2160356273,-118.5899843436,FALSE
95550,42,0.00485330819676311,1442,0,10.6096639435,0,0,2330,0,0,0,0,0,40.7733064625,-123.8184564298,FALSE
95549,42,0.00485330819676311,1442,0,10.6096639435,0,0,2330,0,4.2302050659,0,0,929,40.6747701416,-123.9152386577,FALSE
95525,42,0.00485330819676311,1442,0,10.6096639435,0,0,2330,0,6.3794588776,0,0,1401,40.9250217355,-123.8227148062,FALSE
93426,43,0.00598640899133507,1169,0,10.3683282401,0,0,2277,0,7.1398940186,0,0,1568,35.8464153343,-120.9413320296,FALSE
93932,43,0.00598640899133507,1169,0,10.3683282401,0,0,2277,0,3.2284342214,0,0,709,35.9915597519,-121.0623275346,FALSE
96034,44,0.00701821025130522,997,1,13.8107771419,0.0724072215,0.0724069621,997.15,0,3.8112827128,0,0,265.15,41.4318373708,-122.6154255836,FALSE
96014,44,0.00701821025130522,997,1,13.8107771419,0.0724072215,0.0724069621,997.15,0,0,0,0,0,41.3389464532,-122.7779311401,FALSE
96038,44,0.00701821025130522,997,1,13.8107771419,0.0724072215,0.0724069621,997.15,1,9.9994944292,0.100005056,0.1000048043,732,41.6089244513,-122.5464344299,FALSE
96096,45,0.00774873903365458,903,1,13.6878325383,0.0730575858,0.0730573266,1503,0,6.4022263968,0,0,703,40.645268844,-121.8393960036,FALSE
96069,45,0.00774873903365458,903,1,13.6878325383,0.0730575858,0.0730573266,1503,1,7.2856061415,0.1372569393,0.137256698,800,40.6867594433,-122.0097926082,FALSE
92561,46,0.013,538,1,13.3144452235,0.0751063963,0.0751061377,1462,1,13.3144452235,0.0751063963,0.0751061377,1462,33.6408978861,-116.6201549121,FALSE
96086,47,0.021,333,0,9.0022770885,0,0,492.65,0,3.7976222012,0,0,187.3,41.8745472071,-123.2203359532,FALSE
96049,47,0.021,333,0,9.0022770885,0,0,492.65,0,0,0,0,0,41.7684055813,-123.3259096237,FALSE
96085,47,0.021,333,0,9.0022770885,0,0,492.65,0,0,0,0,0,41.752266592,-123.0527267481,FALSE
96050,47,0.021,333,0,9.0022770885,0,0,492.65,0,5.2046548873,0,0,305.34,41.8999049143,-122.8868881671,FALSE
95306,48,0.022,318,0,8.933974531,0,0,654,0,8.933974531,0,0,654,37.3840806304,-120.1290932563,FALSE
93604,49,0.025,280,1,12.3172278829,0.081187099,0.0811868421,541,1,12.3172278829,0.081187099,0.0811868421,541,37.3917146342,-119.478628767,FALSE
96051,50,0.034,206,0,8.4148750934,0,0,1848,0,6.1836582126,0,0,1358,40.9325940844,-122.4031062791,FALSE
96033,50,0.034,206,0,8.4148750934,0,0,1848,0,2.2312168808,0,0,490,40.7636534859,-122.5691833514,FALSE
95714,51,0.034,206,1,11.8846450183,0.084142185,0.0841419289,522,1,11.8846450183,0.084142185,0.0841419289,522,39.2012290246,-120.8393574256,FALSE
96024,52,0.045,156,1,11.5567927419,0.0865291974,0.0865289419,846,1,11.5567927419,0.0865291974,0.0865289419,846,40.5754083676,-122.8904646451,FALSE
93252,53,0.057,123,1,11.32911755,0.0882681282,0.0882678732,2488,1,11.32911755,0.0882681282,0.0882678732,2488,34.72502824,-119.2149062433,FALSE
95255,54,0.064,109,0,7.7227425099,0,0,1696,0,5.8694664477,0,0,1289,38.419661614,-120.4759146443,FALSE
95257,54,0.064,109,0,7.7227425099,0,0,1696,0,1.8532760622,0,0,407,38.3805642725,-120.4445027188,FALSE
95659,55,0.089,79,0,7.2673921261,0,0,1596,0,4.2438655774,0,0,932,38.8399436515,-121.5713432133,FALSE
95668,55,0.089,79,0,7.2673921261,0,0,1596,0,3.0235265487,0,0,664,38.8285439775,-121.4925455108,FALSE
93201,56,0.095,74,0,7.1945360647,0,0,1580,0,7.1945360647,0,0,1580,35.8588151866,-119.4875837918,FALSE
96052,57,0.097,72,0,7.1672150417,0,0,1574,0,7.1672150417,0,0,1574,40.728190571,-122.8153996225,FALSE
96146,58,0.111,63,1,10.42752379,0.0959000449,0.0958997921,1145,1,10.42752379,0.0959000449,0.0958997921,1145,39.1984378935,-120.2389697648,FALSE
95552,59,0.126,56,1,10.2453836364,0.0976049346,0.0976046823,542.55,1,10.2453836364,0.0976049346,0.0976046823,542.55,40.1983984728,-123.2311237711,FALSE
92327,60,0.141,50,1,10.0677969867,0.0993265956,0.0993263437,737,1,10.0677969867,0.0993265956,0.0993263437,737,34.8629575477,-116.8620169061,FALSE
94970,61,0.179,39,0,6.3566913584,0,0,698,0,6.3566913584,0,0,698,37.9145138097,-122.646895152,FALSE
93452,62,0.246,28,0,5.9924110514,0,0,658,0,5.9924110514,0,0,658,35.7095138937,-121.2078238671,FALSE
92257,63,0.267,26,0,5.833038417,0,0,1281,0,5.833038417,0,0,1281,33.2642945014,-115.3233710629,FALSE
95606,64,0.271,26,0,5.8102708978,0,0,638,0,2.2676449115,0,0,249,38.7561944687,-122.1954458325,FALSE
95607,64,0.271,26,0,5.8102708978,0,0,638,0,3.5426259863,0,0,389,38.7915169196,-122.1273287205,FALSE
95979,65,0.31,23,0,5.6554517673,0,0,414,0,5.6554517673,0,0,414,39.3015159954,-122.5158509669,FALSE
95970,66,0.32,22,0,5.6099167289,0,0,616,0,5.6099167289,0,0,616,39.4005674593,-122.060299959,FALSE
92239,67,0.432,16,0,5.1682268566,0,0,227,0,5.1682268566,0,0,227,33.7647630229,-115.4702566437,FALSE
95675,68,0.439,16,0,5.1545663451,0,0,566,0,5.1545663451,0,0,566,38.5447000205,-120.7404999354,FALSE
96087,69,0.501,14,0,4.9542121762,0,0,544,0,4.9542121762,0,0,544,40.6239364399,-122.6159785284,FALSE
92339,70,0.523,13,0,4.904123634,0,0,1077,0,4.904123634,0,0,1077,34.0936599721,-116.9362253315,FALSE
95635,71,0.54,13,0,4.817607061,0,0,1058,0,4.817607061,0,0,1058,38.9049620252,-120.9086268587,FALSE
95254,72,0.57,12,0,4.7128764728,0,0,1035,0,4.7128764728,0,0,1035,38.1951371915,-120.9550904062,FALSE
95986,73,0.719,10,0,4.1664560121,0,0,915,0,0,0,0,0,39.3425451357,-120.7708687057,FALSE
95715,73,0.719,10,0,4.1664560121,0,0,915,0,0,0,0,0,39.2643324945,-120.6762047747,FALSE
95701,73,0.719,10,0,4.1664560121,0,0,915,0,4.1664560121,0,0,915,39.227373144,-120.7663616355,FALSE
95957,74,0.759,9,0,4.002529874,0,0,879,0,4.002529874,0,0,879,39.0621997851,-121.8282731553,FALSE
95556,75,0.77,9,0,3.9706553471,0,0,872,0,2.7229952954,0,0,598,41.3007875914,-123.5846219359,FALSE
95568,75,0.77,9,0,3.9706553471,0,0,872,0,1.2476600517,0,0,274,41.4532877068,-123.4634009714,FALSE
92070,76,0.9,8,0,3.579054017,0,0,786,0,3.579054017,0,0,786,33.1594299345,-116.7266365853,FALSE
95565,77,0.927,8,0,3.4697699249,0,0,762,0,3.4697699249,0,0,762,40.4577778022,-124.0109632359,FALSE
94021,78,0.957,7,0,3.324057802,0,0,293.55,0,3.324057802,0,0,293.55,37.2708394775,-122.280738215,FALSE
96048,79,0.957,7,0,3.324057802,0,0,730,0,3.324057802,0,0,730,40.8210653661,-123.0521501364,FALSE
95439,80,0.958,7,0,3.3149507944,0,0,728,0,3.3149507944,0,0,728,38.4931790578,-122.7775459217,FALSE
95543,81,0.967,7,0,3.2102202061,0,0,705,0,3.2102202061,0,0,705,41.8713401545,-123.8622524008,FALSE
93524,82,0.988,7,0,3.0053125334,0,0,165,0,3.0053125334,0,0,165,34.9319873534,-117.9071267257,FALSE
94946,83,0.99,7,0,2.9962055257,0,0,658,0,2.9962055257,0,0,658,38.0789210093,-122.6943343998,FALSE
94973,84,0.999,7,0,2.3964440201,0,0,949.3,0,2.3964440201,0,0,949.3,38.0126969598,-122.6395983225,FALSE
