"","GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"650","92883",0.2053,0.3212,0.5877,0.1701,0.2001,2020,"CA"
"651","92886",0.1171,0.3356,0.4596,0.2953,0.1938,2020,"CA"
"652","92887",0.0496,0.2324,0.4291,0.1742,0.105,2020,"CA"
"653","93001",0.722,0.7895,0.5375,0.8501,0.7976,2020,"CA"
"654","93003",0.4227,0.6419,0.4539,0.8057,0.6194,2020,"CA"
"655","93004",0.3299,0.5905,0.5248,0.6476,0.5219,2020,"CA"
"656","93010",0.2486,0.4758,0.4804,0.6263,0.4337,2020,"CA"
"657","93012",0.1799,0.3166,0.3991,0.6424,0.3466,2020,"CA"
"658","93013",0.5456,0.4383,0.5231,0.8414,0.6499,2020,"CA"
"659","93015",0.5421,0.9619,0.7768,0.7376,0.771,2020,"CA"
"660","93021",0.207,0.3276,0.481,0.2024,0.2093,2020,"CA"
"661","93022",0.2561,0.3697,0.2739,0.1557,0.188,2020,"CA"
"662","93023",0.4066,0.4896,0.2416,0.6586,0.4983,2020,"CA"
"663","93030",0.7924,0.7347,0.8962,0.8812,0.8639,2020,"CA"
"664","93033",0.9043,0.7953,0.9487,0.8264,0.9146,2020,"CA"
"665","93035",0.5104,0.8201,0.6298,0.3668,0.5773,2020,"CA"
"666","93036",0.7849,0.7463,0.8478,0.6903,0.8045,2020,"CA"
"667","93040",0.6926,0.9983,0.9221,0.1949,0.7416,2020,"CA"
"668","93041",0.8316,0.7353,0.7059,0.7382,0.8143,2020,"CA"
"669","93042",0,0,0.7347,0.0894,0.0081,2020,"CA"
"670","93043",0.7353,0.3777,0.9954,0.105,0.4856,2020,"CA"
"671","93060",0.8068,0.9227,0.8328,0.8103,0.8933,2020,"CA"
"672","93063",0.3178,0.4988,0.4481,0.5029,0.4187,2020,"CA"
"673","93064",NA,NA,NA,NA,NA,2020,"CA"
"674","93065",0.267,0.3656,0.4141,0.3172,0.278,2020,"CA"
"675","93066",0.2174,0.4792,0.4562,0.1211,0.1915,2020,"CA"
"676","93067",0.1055,0.1592,0,0.1546,0.0761,2020,"CA"
"677","93101",0.7359,0.3922,0.5744,0.8218,0.7295,2020,"CA"
"678","93103",0.5681,0.6834,0.564,0.7595,0.6932,2020,"CA"
"679","93105",0.2388,0.2336,0.2659,0.6995,0.3558,2020,"CA"
"680","93108",0.169,0.2215,0.1453,0.3074,0.1621,2020,"CA"
"681","93109",0.5617,0.4562,0.3178,0.4539,0.5063,2020,"CA"
"682","93110",0.3097,0.6321,0.3679,0.8829,0.5767,2020,"CA"
"683","93111",0.1632,0.3472,0.3062,0.579,0.3108,2020,"CA"
"684","93117",0.7607,0.0571,0.5536,0.9942,0.6892,2020,"CA"
"685","93201",0.9983,0.5121,0.9302,0.6101,0.8939,2020,"CA"
"686","93202",0.7722,0.6932,0.91,0.1453,0.6055,2020,"CA"
"687","93203",0.981,0.7907,0.9637,0.7993,0.9521,2020,"CA"
"688","93204",0.9596,0.8426,0.9285,0.9446,0.9729,2020,"CA"
"689","93205",0.8697,0.6315,0.203,0.1857,0.5779,2020,"CA"
"690","93206",0.9037,0.7745,0.8235,0.5606,0.8299,2020,"CA"
"691","93207",0.9014,0.1932,0.1378,0.1505,0.4452,2020,"CA"
"692","93208",0.8997,0.0213,0.1678,0.0617,0.2018,2020,"CA"
"693","93210",0.7682,0.8552,0.7474,0.9804,0.9025,2020,"CA"
"694","93212",0.9158,0.7399,0.8552,0.9902,0.9602,2020,"CA"
"695","93215",0.9464,0.6286,0.9544,0.8847,0.9216,2020,"CA"
"696","93218",0.9544,0.9008,0.9273,0.6961,0.9343,2020,"CA"
"697","93219",0.9706,0.8991,0.9942,0.7001,0.951,2020,"CA"
"698","93220",0.6488,0.0438,0,0.1067,0.1367,2020,"CA"
"699","93221",0.812,0.9516,0.5438,0.6234,0.8276,2020,"CA"
"700","93222",0.4366,0.1269,0.3368,0.1269,0.1863,2020,"CA"
"701","93223",0.9343,0.9273,0.9181,0.4735,0.8725,2020,"CA"
"702","93224",0.7514,0.7728,0.2128,0.3893,0.6407,2020,"CA"
"703","93225",0.8512,0.6886,0.1419,0.2255,0.5877,2020,"CA"
"704","93226",0.2474,0.5807,0.1378,0.0623,0.1551,2020,"CA"
"705","93230",0.6903,0.9377,0.6546,0.6603,0.7884,2020,"CA"
"706","93234",0.9977,0.9048,0.97,0.8351,0.9896,2020,"CA"
"707","93235",0.9227,0.9971,0.917,0.2393,0.8547,2020,"CA"
"708","93238",0.2434,0.53,0.0531,0.327,0.2612,2020,"CA"
"709","93239",0.6978,0.2941,0.9902,0.2128,0.5254,2020,"CA"
"710","93240",0.778,0.9839,0.1338,0.4066,0.7336,2020,"CA"
"711","93241",0.9885,0.8016,0.9602,0.7682,0.9533,2020,"CA"
"712","93242",0.8495,0.8137,0.737,0.4683,0.7653,2020,"CA"
"713","93243",0.8224,0.9014,0.4775,0.1892,0.6609,2020,"CA"
"714","93244",0.1326,0.455,0.0634,0.1373,0.124,2020,"CA"
"715","93245",0.6794,0.6073,0.6246,0.639,0.7036,2020,"CA"
"716","93247",0.985,0.9579,0.8489,0.8368,0.9856,2020,"CA"
"717","93249",0.8852,0.7659,0.9752,0.6153,0.8472,2020,"CA"
"718","93250",0.9498,0.7543,0.9441,0.8547,0.9389,2020,"CA"
"719","93251",0.7313,0.714,0.59,0.2578,0.6125,2020,"CA"
"720","93252",0.8593,0.598,0.5813,0.7618,0.7953,2020,"CA"
"721","93254",0.6649,0.6159,0.4689,0.2572,0.5427,2020,"CA"
"722","93255",0.5069,0.229,0.0467,0.5421,0.4072,2020,"CA"
"723","93256",0.9844,0.8968,0.9498,0.7999,0.9717,2020,"CA"
"724","93257",0.9291,0.9596,0.7676,0.9481,0.9758,2020,"CA"
"725","93258",1,0.3743,0.951,0.3374,0.7872,2020,"CA"
"726","93260",0.9112,0.1171,0.3708,0.3881,0.575,2020,"CA"
"727","93261",0.9994,0.8731,0.9913,0.5992,0.9614,2020,"CA"
"728","93262",0.1113,0,0.5617,0.0894,0.0236,2020,"CA"
"729","93263",0.9371,0.7163,0.8818,0.9198,0.9371,2020,"CA"
"730","93265",0.4158,0.2474,0.2163,0.3299,0.2982,2020,"CA"
"731","93266",0.7687,0.9394,0.6667,0.1967,0.677,2020,"CA"
"732","93267",0.951,0.9562,0.7209,0.5369,0.8945,2020,"CA"
"733","93268",0.9331,0.9648,0.4896,0.8443,0.9412,2020,"CA"
"734","93270",0.9591,0.9977,0.7347,0.8005,0.9862,2020,"CA"
"735","93271",0.1667,0.9025,0.1269,0.1488,0.2457,2020,"CA"
"736","93272",0.9314,0.684,0.8922,0.2347,0.729,2020,"CA"
"737","93274",0.8541,0.8904,0.7411,0.654,0.8495,2020,"CA"
"738","93276",0.5138,0.1292,0.1073,0.1349,0.1984,2020,"CA"
"739","93277",0.5369,0.8685,0.5934,0.7532,0.7243,2020,"CA"
"740","93280",0.9452,0.5779,0.9319,0.9539,0.9377,2020,"CA"
"741","93283",0.7797,0.316,0.0588,0.184,0.4198,2020,"CA"
"742","93285",0.5548,0.7359,0.0732,0.2093,0.4164,2020,"CA"
"743","93286",0.8875,0.9291,0.8304,0.7249,0.9043,2020,"CA"
"744","93287",0.0138,0.0536,0.342,0.263,0.0415,2020,"CA"
"745","93291",0.6747,0.8466,0.7042,0.6661,0.7601,2020,"CA"
"746","93292",0.6067,0.8391,0.6569,0.5121,0.6869,2020,"CA"
"747","93301",0.9383,0.9769,0.6442,0.9971,0.9965,2020,"CA"
"748","93304",0.974,0.966,0.8426,0.9354,0.9937,2020,"CA"
"749","93305",0.9712,0.9729,0.8304,0.9308,0.9931,2020,"CA"
"750","93306",0.846,0.8841,0.7555,0.7243,0.8616,2020,"CA"
"751","93307",0.9804,0.8351,0.91,0.8581,0.9666,2020,"CA"
"752","93308",0.8731,0.8524,0.3529,0.9343,0.8835,2020,"CA"
"753","93309",0.7999,0.7739,0.6747,0.7774,0.8178,2020,"CA"
"754","93311",0.346,0.496,0.6644,0.3518,0.4031,2020,"CA"
"755","93312",0.2572,0.4025,0.4671,0.2399,0.2589,2020,"CA"
"756","93313",0.6638,0.4637,0.7699,0.4239,0.6142,2020,"CA"
"757","93314",0.2607,0.282,0.406,0.2457,0.2266,2020,"CA"
"758","93401",0.3535,0.1488,0.301,0.7503,0.4037,2020,"CA"
"759","93402",0.3599,0.4769,0.2612,0.519,0.4181,2020,"CA"
"760","93405",0.8235,0.026,0.3749,0.8518,0.5519,2020,"CA"
"761","93410",NA,NA,NA,NA,NA,2020,"CA"
"762","93420",0.1557,0.6171,0.2295,0.5265,0.3414,2020,"CA"
"763","93422",0.2393,0.3264,0.2191,0.4504,0.2855,2020,"CA"
"764","93424",0.1332,0.203,0.1499,0.199,0.1182,2020,"CA"
"765","93426",0.2445,0.1967,0.2549,0.4521,0.2572,2020,"CA"
"766","93427",0.2907,0.8131,0.308,0.3852,0.4146,2020,"CA"
"767","93428",0.605,0.56,0.2987,0.2145,0.4406,2020,"CA"
"768","93429",0.0928,0.4619,0.9954,0,0.0836,2020,"CA"
"769","93430",0.2226,0.4821,0.177,0.2439,0.2278,2020,"CA"
"770","93432",0.0611,0.2549,0.2762,0.2774,0.1321,2020,"CA"
"771","93433",0.534,0.7509,0.3927,0.293,0.5029,2020,"CA"
"772","93434",0.8518,0.7987,0.9625,0.3708,0.763,2020,"CA"
"773","93436",0.8206,0.9256,0.6707,0.8973,0.9031,2020,"CA"
"774","93437",0.3189,0.0738,0.4977,0.1753,0.1476,2020,"CA"
"775","93440",0.2376,0.4273,0.5669,0.3806,0.3333,2020,"CA"
"776","93441",0.2549,0.6407,0.1938,0.0704,0.184,2020,"CA"
"777","93442",0.4902,0.4135,0.1788,0.5709,0.4879,2020,"CA"
"778","93444",0.2307,0.5917,0.5098,0.3351,0.3368,2020,"CA"
"779","93445",0.5467,0.9152,0.5934,0.4596,0.658,2020,"CA"
"780","93446",0.4885,0.7036,0.3622,0.3945,0.5121,2020,"CA"
"781","93449",0.2243,0.2612,0.1217,0.3345,0.2088,2020,"CA"
"782","93450",0.5623,0.7751,0.8731,0.252,0.5761,2020,"CA"
"783","93451",0.7745,0.4677,0.6101,0.4706,0.6626,2020,"CA"
"784","93452",0.8743,0.3627,0.7768,1,0.9291,2020,"CA"
"785","93453",0.3068,0.5265,0.1003,0.5294,0.38,2020,"CA"
"786","93454",0.7889,0.9481,0.8051,0.9406,0.9308,2020,"CA"
"787","93455",0.3143,0.6753,0.4879,0.4475,0.4423,2020,"CA"
"788","93458",0.925,0.8068,0.9371,0.8783,0.9418,2020,"CA"
"789","93460",0.4804,0.3512,0.3812,0.4366,0.4331,2020,"CA"
"790","93461",0.8333,0.7203,0.605,0.1309,0.5894,2020,"CA"
"791","93463",0.278,0.4008,0.2088,0.4556,0.3206,2020,"CA"
"792","93465",0.1926,0.2514,0.1251,0.3691,0.2065,2020,"CA"
"793","93501",0.9002,0.981,0.688,0.4204,0.8454,2020,"CA"
"794","93505",0.8045,0.5629,0.7076,0.7601,0.7774,2020,"CA"
"795","93510",0.3933,0.1448,0.3368,0.4608,0.3218,2020,"CA"
"796","93512",0.3258,0.109,0.4221,0.1592,0.1586,2020,"CA"
"797","93513",0.2884,0.2803,0.4539,0.4002,0.3068,2020,"CA"
"798","93514",0.4423,0.5934,0.3864,0.7439,0.59,2020,"CA"
"799","93516",0.5871,0.7093,0.4787,0.5513,0.639,2020,"CA"
"800","93517",0.2018,0.045,0.0606,0.2445,0.0744,2020,"CA"
"801","93518",0.6073,0.6367,0.2053,0.436,0.5525,2020,"CA"
"802","93519",NA,NA,NA,NA,NA,2020,"CA"
"803","93522",0.1597,0.1742,0.4233,0.1032,0.1015,2020,"CA"
"804","93523",0.5513,0.3316,0.3922,0.2791,0.3945,2020,"CA"
"805","93524",0,0,0.5888,0.0894,0.0063,2020,"CA"
"806","93526",0.0663,0.5594,0.3576,0.5283,0.2912,2020,"CA"
"807","93527",0.5848,0.4487,0.0554,0.1476,0.3264,2020,"CA"
"808","93528",0.3725,0.0421,0,0.0681,0.0646,2020,"CA"
"809","93529",0.0836,0.0594,0.0461,0.0513,0.0306,2020,"CA"
"810","93530",0,0.2151,0,0,0.0133,2020,"CA"
"811","93531",0.2163,0.3956,0.0755,0,0.0617,2020,"CA"
"812","93532",0.6378,0.6257,0.3702,0.4389,0.5865,2020,"CA"
"813","93534",0.88,0.8829,0.7451,0.97,0.9481,2020,"CA"
"814","93535",0.7739,0.7088,0.8022,0.7186,0.7918,2020,"CA"
"815","93536",0.4504,0.4775,0.6055,0.5669,0.5438,2020,"CA"
"816","93541",0.1188,0.2307,0.0444,0.2803,0.1286,2020,"CA"
"817","93543",0.9285,0.6719,0.8137,0.3547,0.7549,2020,"CA"
"818","93544",0.7964,0.2976,0.3472,0.3558,0.5542,2020,"CA"
"819","93545",0.7226,0.8679,0.59,0.8512,0.8235,2020,"CA"
"820","93546",0.5115,0.1424,0.402,0.6315,0.4614,2020,"CA"
"821","93549",0.3697,0.2555,0.1961,0.079,0.1528,2020,"CA"
"822","93550",0.9493,0.9446,0.8766,0.782,0.9544,2020,"CA"
"823","93551",0.3714,0.5507,0.6367,0.3155,0.406,2020,"CA"
"824","93552",0.8408,0.9089,0.8789,0.4937,0.816,2020,"CA"
"825","93553",0.6251,0.6869,0.3195,0.2676,0.5173,2020,"CA"
"826","93554",0.3472,0.2082,0,0,0.0629,2020,"CA"
"827","93555",0.4481,0.7278,0.3316,0.6309,0.5825,2020,"CA"
"828","93558",0.3731,0.0386,0,0.0594,0.0594,2020,"CA"
"829","93560",0.7526,0.8339,0.6078,0.5202,0.7434,2020,"CA"
"830","93561",0.4389,0.5479,0.3662,0.5513,0.5127,2020,"CA"
"831","93562",0.6707,0.8749,0.3391,0.3039,0.6067,2020,"CA"
"832","93563",0.0213,0.0565,0.4308,0.5035,0.0957,2020,"CA"
"833","93591",0.8322,0.9614,0.7503,0.2428,0.7457,2020,"CA"
"834","93601",0.594,0.1972,0.0698,0.2641,0.3322,2020,"CA"
"835","93602",0.4671,0.5179,0.1811,0.4268,0.4377,2020,"CA"
"836","93603",0.62,0.0404,0,0.3166,0.2255,2020,"CA"
"837","93604",0.0161,0.1338,0.0329,0.1915,0.0467,2020,"CA"
"838","93605",0.4516,0.9325,0.1436,0,0.2261,2020,"CA"
"839","93606",0.9913,0.8045,0.9954,0.504,0.9037,2020,"CA"
"840","93608",0.8985,0.5767,0.9671,0.4867,0.7728,2020,"CA"
"841","93609",0.872,0.6413,0.7999,0.5554,0.7768,2020,"CA"
"842","93610",0.7491,0.3945,0.6678,0.8028,0.7376,2020,"CA"
"843","93611",0.2768,0.6009,0.4925,0.2053,0.2987,2020,"CA"
"844","93612",0.786,0.9296,0.6073,0.7422,0.8443,2020,"CA"
"845","93614",0.4942,0.6246,0.1788,0.278,0.41,2020,"CA"
"846","93615",0.9867,0.9331,0.9625,0.4942,0.9273,2020,"CA"
"847","93616",0.8431,0.9787,0.9423,0.2082,0.7659,2020,"CA"
"848","93618",0.9527,0.8443,0.8881,0.7895,0.9366,2020,"CA"
"849","93619",0.1003,0.534,0.4141,0.1788,0.1782,2020,"CA"
"850","93620",0.9481,0.8627,0.7803,0.545,0.8662,2020,"CA"
"851","93621",0,0.3005,0.7278,0.1926,0.0871,2020,"CA"
"852","93622",0.9937,0.8449,0.9314,0.8241,0.9723,2020,"CA"
"853","93623",0.06,0.1511,0.1182,0.075,0.0513,2020,"CA"
"854","93624",0.9441,0.643,0.9562,0.7555,0.8916,2020,"CA"
"855","93625",0.718,0.9948,0.8051,0.7855,0.902,2020,"CA"
"856","93626",0.3276,0.688,0.5144,0.1298,0.2958,2020,"CA"
"857","93627",0.113,0.1984,0.9954,0.105,0.1338,2020,"CA"
"858","93628",0,0.0202,0,0.0761,0.004,2020,"CA"
"859","93630",0.8195,0.8858,0.8552,0.6344,0.8368,2020,"CA"
"860","93631",0.4539,0.7705,0.628,0.6159,0.6303,2020,"CA"
"861","93633",NA,NA,NA,NA,NA,2020,"CA"
"862","93634",0.5934,0.0398,0.6903,0.1378,0.2186,2020,"CA"
"863","93635",0.8385,0.936,0.808,0.5738,0.8466,2020,"CA"
"864","93636",0.4141,0.6828,0.4631,0.2359,0.3997,2020,"CA"
"865","93637",0.7238,0.9498,0.797,0.5323,0.7924,2020,"CA"
"866","93638",0.9689,0.9418,0.8922,0.831,0.9735,2020,"CA"
"867","93640",0.9954,0.7866,0.9596,0.9521,0.9902,2020,"CA"
"868","93641",0.7278,0.1678,0.09,0.323,0.421,2020,"CA"
"869","93643",0.5825,0.5409,0.3178,0.2722,0.4573,2020,"CA"
"870","93644",0.5208,0.9077,0.1961,0.5848,0.6378,2020,"CA"
"871","93645",0.4925,0.2364,0.485,0.0888,0.2439,2020,"CA"
"872","93646",0.9942,0.8674,0.9475,0.6851,0.955,2020,"CA"
"873","93647",0.9769,0.9452,0.9602,0.4856,0.9198,2020,"CA"
"874","93648",0.9221,0.8483,0.9735,0.6182,0.8875,2020,"CA"
"875","93650",0.9077,0.9867,0.8731,0.6032,0.9314,2020,"CA"
"876","93651",0.1511,0.5732,0.4896,0.3379,0.2889,2020,"CA"
"877","93652",0.9648,0.1009,0.8351,0.3847,0.6597,2020,"CA"
"878","93653",0.3968,0.1638,0.2065,0.0784,0.1453,2020,"CA"
"879","93654",0.9348,0.8881,0.8212,0.6915,0.9054,2020,"CA"
"880","93656",0.8812,0.7878,0.7739,0.5433,0.8068,2020,"CA"
"881","93657",0.6113,0.7947,0.7751,0.718,0.7468,2020,"CA"
"882","93660",0.9798,0.7964,0.9735,0.6742,0.9337,2020,"CA"
"883","93662",0.921,0.8899,0.8789,0.7676,0.9239,2020,"CA"
"884","93664",0.0179,0.1078,0.1338,0.0283,0.019,2020,"CA"
"885","93665",0.6009,0.9988,0.9954,0,0.5415,2020,"CA"
"886","93666",0.9908,0.9585,0.8997,0.5611,0.9527,2020,"CA"
"887","93667",0.6165,0.4331,0.2088,0.2509,0.4204,2020,"CA"
"888","93668",0.8702,0.5686,0.8679,0.1471,0.628,2020,"CA"
"889","93669",0.2497,0.5415,0.0334,0.0859,0.1499,2020,"CA"
"890","93673",0.8449,0.9198,0.9221,0.4152,0.8051,2020,"CA"
"891","93675",0.6332,0.5352,0.1811,0.5138,0.5709,2020,"CA"
"892","93701",0.9971,0.9815,0.9221,0.7324,0.9919,2020,"CA"
"893","93702",0.9931,0.9844,0.9394,0.9221,0.9977,2020,"CA"
"894","93703",0.9683,0.9654,0.8426,0.8685,0.9827,2020,"CA"
"895","93704",0.6915,0.8997,0.5934,0.7122,0.7757,2020,"CA"
"896","93705",0.9008,0.9723,0.793,0.8045,0.9469,2020,"CA"
"897","93706",0.9856,0.9942,0.8939,0.9758,0.9988,2020,"CA"
"898","93710",0.7872,0.7826,0.5963,0.8899,0.8403,2020,"CA"
"899","93711",0.3806,0.5836,0.4614,0.4216,0.4418,2020,"CA"
"900","93720",0.2676,0.5473,0.5156,0.5565,0.4366,2020,"CA"
"901","93721",0.9827,0.8454,0.7762,0.9723,0.9833,2020,"CA"
"902","93722",0.7837,0.8518,0.7918,0.594,0.7947,2020,"CA"
"903","93723",0.6632,0.7624,0.7589,0.3397,0.6436,2020,"CA"
"904","93725",0.955,0.9158,0.8933,0.6303,0.9193,2020,"CA"
"905","93726",0.9458,0.9308,0.7699,0.8702,0.9567,2020,"CA"
"906","93727",0.7411,0.9458,0.793,0.748,0.8541,2020,"CA"
"907","93728",0.97,0.857,0.7849,0.9031,0.9631,2020,"CA"
"908","93730",0.0761,0.4608,0.4446,0.1707,0.1465,2020,"CA"
"909","93901",0.6799,0.8651,0.7266,0.8737,0.8247,2020,"CA"
"910","93905",0.9066,0.797,0.9769,0.7809,0.9072,2020,"CA"
"911","93906",0.7243,0.7612,0.8702,0.8431,0.831,2020,"CA"
"912","93907",0.5323,0.4862,0.7013,0.4787,0.56,2020,"CA"
"913","93908",0.1205,0.5138,0.3806,0.1621,0.169,2020,"CA"
"914","93920",0.5565,0.1661,0.4614,0.7266,0.5456,2020,"CA"
"915","93921",0.0657,0.1736,0.0784,0.3887,0.1332,2020,"CA"
"916","93923",0.1719,0.5104,0.1251,0.4308,0.2762,2020,"CA"
"917","93924",0.1027,0.372,0.2001,0.3599,0.1932,2020,"CA"
"918","93925",0.8189,0.4123,0.9464,0.6747,0.7636,2020,"CA"
"919","93926",0.699,0.6603,0.9527,0.5115,0.7197,2020,"CA"
"920","93927",0.7843,0.7561,0.9452,0.7111,0.8212,2020,"CA"
"921","93928",0.1061,0.0098,0.5409,0.0865,0.0248,2020,"CA"
"922","93930",0.7762,0.6742,0.8593,0.6863,0.786,2020,"CA"
"923","93932",0.4642,0.2341,0.0669,0.0825,0.1776,2020,"CA"
"924","93933",0.5963,0.6101,0.6269,0.8558,0.7278,2020,"CA"
"925","93940",0.3616,0.1367,0.3195,0.7543,0.4077,2020,"CA"
"926","93943",NA,NA,NA,NA,NA,2020,"CA"
"927","93950",0.2636,0.4464,0.2105,0.7474,0.4314,2020,"CA"
"928","93953",0.0519,0.2295,0.2359,0.3028,0.1234,2020,"CA"
"929","93954",0.752,0.7445,0.846,0.2826,0.6672,2020,"CA"
"930","93955",0.8016,0.5554,0.718,0.8881,0.8137,2020,"CA"
"931","93960",0.692,0.425,0.8904,0.9389,0.7809,2020,"CA"
"932","93962",0.0473,0.0519,0.3149,0,0.0173,2020,"CA"
"933","94002",0.1234,0.207,0.5461,0.7907,0.3506,2020,"CA"
"934","94005",0.3281,0.2122,0.6176,0.218,0.2526,2020,"CA"
"935","94010",0.0755,0.2128,0.4758,0.5952,0.2491,2020,"CA"
"936","94014",0.3812,0.6275,0.9256,0.7912,0.6488,2020,"CA"
"937","94015",0.3524,0.297,0.8702,0.8645,0.5784,2020,"CA"
"938","94019",0.1615,0.3858,0.3449,0.481,0.2884,2020,"CA"
"939","94020",0.0288,0.0957,0.1142,0.2018,0.0548,2020,"CA"
"940","94021",0.1949,0.0294,0.0744,0.0992,0.0409,2020,"CA"
"941","94022",0.0219,0.218,0.44,0.2699,0.1107,2020,"CA"
"942","94024",0.026,0.2382,0.4446,0.1799,0.0934,2020,"CA"
"943","94025",0.1309,0.3685,0.4291,0.5732,0.3085,2020,"CA"
"944","94027",0.0369,0.1909,0.3276,0.2624,0.1101,2020,"CA"
"945","94028",0.0271,0.4423,0.1528,0.2215,0.1159,2020,"CA"
"946","94030",0.1413,0.4469,0.6776,0.669,0.4054,2020,"CA"
"947","94037",0.1419,0.1453,0.098,0.0346,0.0473,2020,"CA"
"948","94038",0.2341,0.9493,0.4187,0.4348,0.4908,2020,"CA"
"949","94040",0.2364,0.2088,0.6078,0.8166,0.4354,2020,"CA"
"950","94041",0.1822,0.0767,0.564,0.7116,0.2872,2020,"CA"
"951","94043",0.1626,0.1084,0.6119,0.786,0.3351,2020,"CA"
"952","94044",0.0957,0.2116,0.5127,0.3927,0.1972,2020,"CA"
"953","94060",0.233,0.2636,0.3956,0.5063,0.3091,2020,"CA"
"954","94061",0.3264,0.2537,0.5571,0.6084,0.4135,2020,"CA"
"955","94062",0.0358,0.1298,0.2768,0.3068,0.0975,2020,"CA"
"956","94063",0.6713,0.4296,0.8143,0.9983,0.8281,2020,"CA"
"957","94065",0.0588,0.1707,0.6315,0.2203,0.1269,2020,"CA"
"958","94066",0.2416,0.233,0.7232,0.7468,0.4371,2020,"CA"
"959","94070",0.0409,0.2226,0.3483,0.3408,0.1384,2020,"CA"
"960","94074",0.0225,0.0334,0.7191,0,0.015,2020,"CA"
"961","94080",0.2353,0.3702,0.793,0.6972,0.4683,2020,"CA"
"962","94085",0.3074,0.0721,0.8126,0.9118,0.4539,2020,"CA"
"963","94086",0.1459,0.1194,0.7324,0.7814,0.3478,2020,"CA"
"964","94087",0.064,0.3189,0.6857,0.6142,0.3016,2020,"CA"
"965","94089",0.1747,0.1326,0.7757,0.8841,0.4175,2020,"CA"
"966","94102",0.6782,0.4533,0.6822,0.9873,0.7889,2020,"CA"
"967","94103",0.4279,0.3478,0.6903,0.9717,0.6557,2020,"CA"
"968","94104",0.6424,0.872,0.6597,0.7065,0.7561,2020,"CA"
"969","94105",0.0773,0.0271,0.6759,0.4642,0.1078,2020,"CA"
"970","94107",0.177,0.0825,0.5306,0.9787,0.3973,2020,"CA"
"971","94108",0.5882,0.6494,0.6817,0.951,0.7647,2020,"CA"
"972","94109",0.3772,0.2301,0.4844,0.88,0.5277,2020,"CA"
"973","94110",0.3512,0.128,0.6153,0.9146,0.5023,2020,"CA"
"974","94111",0.3991,0.5461,0.5507,0.6067,0.5386,2020,"CA"
"975","94112",0.3795,0.545,0.8662,0.7497,0.6136,2020,"CA"
"976","94114",0.0842,0.0588,0.3045,0.5311,0.1315,2020,"CA"
"977","94115",0.1609,0.2486,0.5231,0.7901,0.3824,2020,"CA"
"978","94116",0.2232,0.3552,0.7088,0.4516,0.3535,2020,"CA"
"979","94117",0.0882,0.0352,0.3558,0.8068,0.1736,2020,"CA"
"980","94118",0.1453,0.2445,0.5208,0.6038,0.3074,2020,"CA"
"981","94121",0.2958,0.5012,0.6107,0.5836,0.4654,2020,"CA"
"982","94122",0.2624,0.3033,0.6557,0.6701,0.4319,2020,"CA"
"983","94123",0.0277,0.0467,0.2249,0.5871,0.0928,2020,"CA"
"984","94124",0.7151,0.9083,0.9256,0.7924,0.8535,2020,"CA"
"985","94127",0.0594,0.2434,0.5006,0.3016,0.1494,2020,"CA"
"986","94128",0.7601,0.0859,0.5975,0.0894,0.3149,2020,"CA"
"987","94129",0.0623,0.2013,0.4521,0.3697,0.1609,2020,"CA"
"988","94130",0.9129,0.5323,0.7111,0.763,0.8322,2020,"CA"
"989","94131",0.0444,0.0975,0.481,0.7318,0.2168,2020,"CA"
"990","94132",0.6182,0.2895,0.7451,0.8708,0.6886,2020,"CA"
"991","94133",0.6401,0.6817,0.6696,0.8304,0.7509,2020,"CA"
"992","94134",0.564,0.6228,0.9025,0.7405,0.7145,2020,"CA"
"993","94158",0.1482,0.1251,0.6799,0.6932,0.3143,2020,"CA"
"994","94301",0.0646,0.3622,0.4037,0.6753,0.297,2020,"CA"
"995","94303",0.4273,0.4441,0.7687,0.6298,0.5669,2020,"CA"
"996","94304",0.034,0.5773,0.3835,0.8927,0.3933,2020,"CA"
"997","94305",0.357,0.0196,0.5421,0.8985,0.3097,2020,"CA"
"998","94306",0.0802,0.466,0.5173,0.47,0.2716,2020,"CA"
"999","94401",0.5629,0.6032,0.7313,0.9112,0.7382,2020,"CA"
"1000","94402",0.0727,0.3206,0.4481,0.3835,0.1978,2020,"CA"
"1001","94403",0.1546,0.1655,0.6228,0.703,0.3403,2020,"CA"
"1002","94404",0.0461,0.3097,0.6794,0.5467,0.2653,2020,"CA"
"1003","94501",0.2797,0.5358,0.6176,0.8206,0.5507,2020,"CA"
"1004","94502",0.0998,0.3495,0.6759,0.1955,0.177,2020,"CA"
"1005","94503",0.2976,0.669,0.8253,0.5438,0.53,2020,"CA"
"1006","94505",0.2151,0.5236,0.3212,0.1044,0.1644,2020,"CA"
"1007","94506",0.0415,0.2993,0.4539,0.1465,0.1009,2020,"CA"
"1008","94507",0.0242,0.2987,0.184,0.1101,0.0588,2020,"CA"
"1009","94508",0.3362,0.0582,0.4694,0.7301,0.316,2020,"CA"
"1010","94509",0.801,0.9533,0.7359,0.5525,0.8258,2020,"CA"
"1011","94510",0.1251,0.4654,0.3725,0.2987,0.2191,2020,"CA"
"1012","94511",0.7486,0.2901,0.3899,0.2601,0.4913,2020,"CA"
"1013","94512",0,0,0,0,0,2020,"CA"
"1014","94513",0.2272,0.6609,0.5156,0.2941,0.3345,2020,"CA"
