"","GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"1","06390",0.2367,0.1736,0.6052,0.2034,0.184,2020,"NY"
"2","10001",0.4229,0.1897,0.8596,0.9358,0.6556,2020,"NY"
"3","10002",0.9536,0.9146,0.9473,0.9404,0.9685,2020,"NY"
"4","10003",0.3582,0.0831,0.7771,0.9427,0.5238,2020,"NY"
"5","10004",0.0625,0.0241,0.7897,0.8309,0.2178,2020,"NY"
"6","10005",0.0585,0.0258,0.757,0.843,0.2172,2020,"NY"
"7","10006",0.2178,0.0602,0.8178,0.7003,0.3117,2020,"NY"
"8","10007",0.0407,0.0888,0.8052,0.9673,0.3307,2020,"NY"
"9","10009",0.7587,0.4332,0.8699,0.9415,0.8436,2020,"NY"
"10","10010",0.2544,0.1645,0.8281,0.9375,0.5599,2020,"NY"
"11","10011",0.1994,0.1456,0.7628,0.9862,0.5438,2020,"NY"
"12","10012",0.4648,0.1198,0.7673,0.9908,0.6648,2020,"NY"
"13","10013",0.5083,0.2734,0.8481,0.9513,0.7324,2020,"NY"
"14","10014",0.2275,0.0619,0.6201,0.8138,0.3375,2020,"NY"
"15","10016",0.341,0.1043,0.8246,0.9198,0.5335,2020,"NY"
"16","10017",0.494,0.2269,0.7673,0.8905,0.6711,2020,"NY"
"17","10018",0.5043,0.1117,0.8785,0.9135,0.6264,2020,"NY"
"18","10019",0.4848,0.2516,0.8521,0.9398,0.7117,2020,"NY"
"19","10021",0.1536,0.2825,0.6481,0.9278,0.514,2020,"NY"
"20","10022",0.0648,0.204,0.7037,0.9117,0.3966,2020,"NY"
"21","10023",0.2006,0.3335,0.7341,0.9095,0.5628,2020,"NY"
"22","10024",0.1845,0.2991,0.6877,0.9037,0.5358,2020,"NY"
"23","10025",0.7284,0.5135,0.8596,0.988,0.8682,2020,"NY"
"24","10026",0.8802,0.506,0.9496,0.9754,0.914,2020,"NY"
"25","10027",0.9095,0.451,0.9387,0.9496,0.91,2020,"NY"
"26","10028",0.1599,0.1616,0.6607,0.8218,0.3954,2020,"NY"
"27","10029",0.9817,0.9192,0.9616,0.949,0.9811,2020,"NY"
"28","10030",0.9799,0.8705,0.9736,0.9393,0.9708,2020,"NY"
"29","10031",0.9794,0.4367,0.9564,0.8894,0.9295,2020,"NY"
"30","10032",0.9891,0.8052,0.9628,0.9874,0.9817,2020,"NY"
"31","10033",0.9702,0.6877,0.941,0.9759,0.9616,2020,"NY"
"32","10034",0.9415,0.7868,0.9542,0.8212,0.9307,2020,"NY"
"33","10035",0.9885,0.9203,0.9696,0.996,0.9903,2020,"NY"
"34","10036",0.592,0.2711,0.8659,0.9845,0.7851,2020,"NY"
"35","10037",0.9513,0.8481,0.9788,0.9043,0.9564,2020,"NY"
"36","10038",0.7765,0.3736,0.8877,0.9994,0.8825,2020,"NY"
"37","10039",0.9874,0.9215,0.9771,0.9077,0.9731,2020,"NY"
"38","10040",0.9862,0.8883,0.949,0.9547,0.9782,2020,"NY"
"39","10044",0.4178,0.3117,0.8986,0.9989,0.765,2020,"NY"
"40","10065",0.0842,0.2258,0.7209,0.8544,0.4023,2020,"NY"
"41","10069",0.5072,0.6865,0.8888,0.6682,0.71,2020,"NY"
"42","10075",0.2464,0.2837,0.7427,0.9937,0.6533,2020,"NY"
"43","10103",NA,NA,NA,NA,NA,2020,"NY"
"44","10110",NA,NA,NA,NA,NA,2020,"NY"
"45","10111",NA,NA,NA,NA,NA,2020,"NY"
"46","10112",NA,NA,NA,NA,NA,2020,"NY"
"47","10119",NA,NA,NA,NA,NA,2020,"NY"
"48","10128",0.3668,0.2585,0.7748,0.8189,0.5799,2020,"NY"
"49","10152",NA,NA,NA,NA,NA,2020,"NY"
"50","10162",0.3628,0.9576,0.7587,0.6636,0.7358,2020,"NY"
"51","10165",NA,NA,NA,NA,NA,2020,"NY"
"52","10170",NA,NA,NA,NA,NA,2020,"NY"
"53","10171",NA,NA,NA,NA,NA,2020,"NY"
"54","10173",NA,NA,NA,NA,NA,2020,"NY"
"55","10174",NA,NA,NA,NA,NA,2020,"NY"
"56","10199",NA,NA,NA,NA,NA,2020,"NY"
"57","10278",NA,NA,NA,NA,NA,2020,"NY"
"58","10279",0,0,0,0.3845,0.016,2020,"NY"
"59","10280",0.0779,0.1009,0.7897,0.6917,0.2573,2020,"NY"
"60","10282",0.0596,0.467,0.796,0.6797,0.3765,2020,"NY"
"61","10301",0.9003,0.8023,0.8963,0.9851,0.9461,2020,"NY"
"62","10302",0.8968,0.7307,0.9307,0.7633,0.8923,2020,"NY"
"63","10303",0.8762,0.8487,0.9576,0.886,0.9272,2020,"NY"
"64","10304",0.9106,0.8642,0.9037,0.9857,0.9582,2020,"NY"
"65","10305",0.8069,0.7536,0.8372,0.8275,0.8716,2020,"NY"
"66","10306",0.7438,0.6928,0.7765,0.7559,0.8069,2020,"NY"
"67","10307",0.3977,0.404,0.5679,0.4848,0.4527,2020,"NY"
"68","10308",0.1759,0.4762,0.6138,0.467,0.3553,2020,"NY"
"69","10309",0.4011,0.6074,0.5387,0.4865,0.5066,2020,"NY"
"70","10310",0.7702,0.8206,0.902,0.7576,0.8579,2020,"NY"
"71","10312",0.3874,0.5324,0.6739,0.4756,0.4946,2020,"NY"
"72","10314",0.6441,0.7072,0.8292,0.8246,0.808,2020,"NY"
"73","10451",0.9868,0.9799,0.984,0.8808,0.9885,2020,"NY"
"74","10452",0.9943,0.9685,0.9931,0.9364,0.9931,2020,"NY"
"75","10453",0.9983,0.9673,0.9943,0.9926,0.9977,2020,"NY"
"76","10454",0.9994,0.9874,0.9874,0.9891,1,2020,"NY"
"77","10455",0.9937,0.9828,0.9966,0.9507,0.996,2020,"NY"
"78","10456",0.9977,0.9788,0.9966,0.9897,0.9989,2020,"NY"
"79","10457",0.9966,0.9794,0.996,0.9966,0.9994,2020,"NY"
"80","10458",0.9989,0.9404,0.9782,0.9582,0.992,2020,"NY"
"81","10459",0.9926,0.9742,0.9966,0.9295,0.9926,2020,"NY"
"82","10460",0.992,0.9805,0.9885,0.9805,0.9966,2020,"NY"
"83","10461",0.9318,0.9175,0.9266,0.9593,0.9662,2020,"NY"
"84","10462",0.9553,0.9289,0.9713,0.933,0.9696,2020,"NY"
"85","10463",0.9163,0.9822,0.9318,0.9954,0.9874,2020,"NY"
"86","10464",0.7725,0.8848,0.8378,0.3702,0.7524,2020,"NY"
"87","10465",0.8172,0.9628,0.9089,0.8562,0.9318,2020,"NY"
"88","10466",0.965,0.9358,0.9926,0.9473,0.9765,2020,"NY"
"89","10467",0.9903,0.9536,0.9748,0.9885,0.9937,2020,"NY"
"90","10468",0.9931,0.9599,0.9903,0.9868,0.9948,2020,"NY"
"91","10469",0.9198,0.9421,0.9759,0.9524,0.9679,2020,"NY"
"92","10470",0.89,0.8046,0.914,0.9765,0.9421,2020,"NY"
"93","10471",0.5364,0.7318,0.8418,0.984,0.8441,2020,"NY"
"94","10472",0.996,0.9662,0.9908,0.9719,0.9954,2020,"NY"
"95","10473",0.9622,0.9897,0.992,0.816,0.9777,2020,"NY"
"96","10474",0.9971,0.9593,0.9931,0.9983,0.9971,2020,"NY"
"97","10475",0.8842,0.9696,0.9817,0.992,0.9742,2020,"NY"
"98","10501",0.09,0.0974,0.4728,0.0401,0.043,2020,"NY"
"99","10502",0.1301,0.7398,0.7559,0.4883,0.4298,2020,"NY"
"100","10503",0,0.1186,0.7685,0.1513,0.0464,2020,"NY"
"101","10504",0.051,0.4074,0.6682,0.2476,0.1702,2020,"NY"
"102","10505",0.035,0.0659,0.7519,0.447,0.1198,2020,"NY"
"103","10506",0.0424,0.2751,0.5433,0.1908,0.1163,2020,"NY"
"104","10507",0.8602,0.5759,0.89,0.8057,0.867,2020,"NY"
"105","10509",0.4401,0.6963,0.7851,0.6372,0.6544,2020,"NY"
"106","10510",0.1192,0.4711,0.6877,0.7393,0.4539,2020,"NY"
"107","10511",0.4378,0.7421,0.7891,0.4481,0.5874,2020,"NY"
"108","10512",0.4613,0.4986,0.69,0.6848,0.6304,2020,"NY"
"109","10514",0.0785,0.5605,0.6625,0.255,0.2223,2020,"NY"
"110","10516",0.2361,0.6842,0.561,0.6905,0.5444,2020,"NY"
"111","10517",0.494,0.5765,0.5461,0.2665,0.4252,2020,"NY"
"112","10518",0.2138,0.0934,0.4791,0.059,0.0762,2020,"NY"
"113","10519",0.0172,0.3576,0.8407,0.0728,0.0636,2020,"NY"
"114","10520",0.4,0.6854,0.7106,0.6413,0.6206,2020,"NY"
"115","10522",0.3404,0.7897,0.7708,0.7754,0.6963,2020,"NY"
"116","10523",0.7146,0.7645,0.9375,0.7289,0.8206,2020,"NY"
"117","10524",0.2126,0.2642,0.6235,0.2355,0.2143,2020,"NY"
"118","10526",0.3203,0.4264,0.5662,0.1954,0.2711,2020,"NY"
"119","10527",0.0607,0.357,0.2842,0.0894,0.0894,2020,"NY"
"120","10528",0.1519,0.4619,0.7077,0.4934,0.3628,2020,"NY"
"121","10530",0.2287,0.4602,0.7897,0.7032,0.5278,2020,"NY"
"122","10532",0.3524,0.7106,0.5874,0.6155,0.5679,2020,"NY"
"123","10533",0.1186,0.5026,0.6625,0.3908,0.298,2020,"NY"
"124","10535",0.0264,0.1255,0,0,0.0132,2020,"NY"
"125","10536",0.0579,0.4585,0.5874,0.2539,0.1862,2020,"NY"
"126","10537",0.5284,0.1352,0.792,0.2636,0.3209,2020,"NY"
"127","10538",0.1926,0.4172,0.6659,0.4974,0.3691,2020,"NY"
"128","10541",0.353,0.3868,0.5817,0.4178,0.3799,2020,"NY"
"129","10543",0.6355,0.6785,0.8011,0.7765,0.7903,2020,"NY"
"130","10545",0.5547,0.012,0.8103,0.1421,0.1261,2020,"NY"
"131","10546",0.0309,0.1295,0.7341,0.0607,0.0499,2020,"NY"
"132","10547",0.3146,0.639,0.8395,0.7937,0.6682,2020,"NY"
"133","10548",0.6235,0.4877,0.7226,0.8711,0.7782,2020,"NY"
"134","10549",0.6774,0.4756,0.8103,0.8636,0.7994,2020,"NY"
"135","10550",0.9564,0.9301,0.9794,0.9564,0.9725,2020,"NY"
"136","10552",0.6877,0.7891,0.9129,0.9668,0.8894,2020,"NY"
"137","10553",0.7467,0.6258,0.9754,0.8109,0.8367,2020,"NY"
"138","10560",0.5112,0.3662,0.698,0.5152,0.533,2020,"NY"
"139","10562",0.7444,0.6487,0.8865,0.7519,0.8109,2020,"NY"
"140","10566",0.9375,0.9152,0.9324,0.7582,0.9358,2020,"NY"
"141","10567",0.3822,0.286,0.7897,0.6103,0.4923,2020,"NY"
"142","10570",0.3112,0.5215,0.7198,0.6321,0.5364,2020,"NY"
"143","10573",0.8877,0.7662,0.9009,0.7931,0.8974,2020,"NY"
"144","10576",0.043,0.2034,0.549,0.0722,0.0625,2020,"NY"
"145","10577",0.3794,0.1032,0.8069,0.1335,0.1673,2020,"NY"
"146","10578",0.0241,0.1095,0.9112,0.1691,0.0659,2020,"NY"
"147","10579",0.2699,0.4178,0.6453,0.2029,0.267,2020,"NY"
"148","10580",0.067,0.4613,0.6716,0.745,0.4069,2020,"NY"
"149","10583",0.0682,0.6212,0.7725,0.4527,0.3358,2020,"NY"
"150","10588",0.8487,0.6086,0.7828,0.6968,0.8252,2020,"NY"
"151","10589",0.3461,0.6837,0.4212,0.2854,0.361,2020,"NY"
"152","10590",0.1203,0.239,0.5186,0.341,0.1989,2020,"NY"
"153","10591",0.7851,0.6292,0.8625,0.8367,0.8504,2020,"NY"
"154","10594",0.1272,0.4063,0.6264,0.3198,0.2453,2020,"NY"
"155","10595",0.7209,0.7198,0.8229,0.7656,0.8126,2020,"NY"
"156","10596",0.5335,0.2218,0.6739,0.4447,0.4499,2020,"NY"
"157","10597",0,0.137,0.3364,0,0.0149,2020,"NY"
"158","10598",0.165,0.4504,0.698,0.4407,0.3438,2020,"NY"
"159","10601",0.8653,0.4327,0.89,0.8986,0.8756,2020,"NY"
"160","10603",0.7014,0.6636,0.9232,0.7725,0.8103,2020,"NY"
"161","10604",0.6968,0.7043,0.8309,0.5857,0.7501,2020,"NY"
"162","10605",0.5857,0.8521,0.8183,0.8258,0.8212,2020,"NY"
"163","10606",0.8642,0.4275,0.9215,0.8699,0.8688,2020,"NY"
"164","10607",0.6785,0.2487,0.9209,0.4797,0.5926,2020,"NY"
"165","10701",0.984,0.9433,0.945,0.9662,0.9862,2020,"NY"
"166","10703",0.9077,0.816,0.9221,0.8418,0.9215,2020,"NY"
"167","10704",0.7393,0.89,0.8579,0.8619,0.8865,2020,"NY"
"168","10705",0.9679,0.9089,0.9542,0.8069,0.9536,2020,"NY"
"169","10706",0.106,0.6946,0.6304,0.6739,0.4567,2020,"NY"
"170","10707",0.2734,0.486,0.7427,0.6029,0.5009,2020,"NY"
"171","10708",0.3467,0.5221,0.7725,0.784,0.639,2020,"NY"
"172","10709",0.1874,0.6367,0.5387,0.5754,0.4395,2020,"NY"
"173","10710",0.541,0.7513,0.8946,0.8006,0.7868,2020,"NY"
"174","10801",0.9381,0.7473,0.9255,0.9914,0.9599,2020,"NY"
"175","10803",0.1312,0.4206,0.7828,0.5364,0.3656,2020,"NY"
"176","10804",0.0693,0.502,0.7272,0.3341,0.2493,2020,"NY"
"177","10805",0.9421,0.7943,0.9083,0.8968,0.9404,2020,"NY"
"178","10901",0.4768,0.8384,0.7249,0.7719,0.7599,2020,"NY"
"179","10910",NA,NA,NA,NA,NA,2020,"NY"
"180","10911",NA,NA,NA,NA,NA,2020,"NY"
"181","10913",0.1438,0.1289,0.604,0.3209,0.1685,2020,"NY"
"182","10914",0.761,0.1989,0.5937,0,0.2086,2020,"NY"
"183","10915",0.0602,0.0183,0,0.3736,0.051,2020,"NY"
"184","10916",0.396,0.5971,0.6785,0.4607,0.5169,2020,"NY"
"185","10917",0.1347,0.3112,0.8246,0.0499,0.1249,2020,"NY"
"186","10918",0.4149,0.1914,0.7587,0.5112,0.4218,2020,"NY"
"187","10919",0.2837,0.1587,0.898,0.1719,0.2017,2020,"NY"
"188","10920",0.247,0.3908,0.792,0.3524,0.3421,2020,"NY"
"189","10921",0.3507,0.5862,0.7312,0.361,0.4413,2020,"NY"
"190","10922",0.5433,0.4544,0.867,0.549,0.6132,2020,"NY"
"191","10923",0.5691,0.8115,0.9123,0.757,0.7966,2020,"NY"
"192","10924",0.7203,0.812,0.7381,0.8739,0.8544,2020,"NY"
"193","10925",0.6057,0.0814,0.6206,0.2573,0.2779,2020,"NY"
"194","10926",0.6011,0.8029,0.8997,0.9186,0.8521,2020,"NY"
"195","10927",0.9605,0.953,0.9536,0.9794,0.9857,2020,"NY"
"196","10928",0.4092,0.71,0.8579,0.6825,0.6774,2020,"NY"
"197","10930",0.5198,0.7713,0.8132,0.3404,0.5788,2020,"NY"
"198","10931",0.9181,0.8246,0.9261,0.7679,0.9135,2020,"NY"
"199","10932",0.314,0,0.8275,0,0.0327,2020,"NY"
"200","10933",0.3771,0.1421,0.5805,0,0.0968,2020,"NY"
"201","10940",0.835,0.9398,0.894,0.867,0.9289,2020,"NY"
"202","10941",0.5736,0.6453,0.8728,0.6911,0.7364,2020,"NY"
"203","10950",0.7794,0.6619,0.6642,0.906,0.8562,2020,"NY"
"204","10952",0.9255,0.5989,0.541,0.9307,0.902,2020,"NY"
"205","10953",0,0.243,0.8155,0,0.0338,2020,"NY"
"206","10954",0.4785,0.565,0.851,0.7479,0.7032,2020,"NY"
"207","10956",0.2218,0.6716,0.8052,0.4155,0.4372,2020,"NY"
"208","10958",0.6258,0.4974,0.7874,0.5352,0.6527,2020,"NY"
"209","10960",0.537,0.6218,0.855,0.8143,0.7622,2020,"NY"
"210","10962",0.3948,0.8034,0.7811,0.3123,0.5037,2020,"NY"
"211","10963",0.7112,0.6223,0.8183,0.8315,0.8143,2020,"NY"
"212","10964",0.6693,0.8928,0.6917,0.5421,0.7616,2020,"NY"
"213","10965",0.4034,0.7083,0.7014,0.7163,0.6659,2020,"NY"
"214","10968",0.0951,0.2229,0.7501,0.459,0.2499,2020,"NY"
"215","10969",0.0441,0.0848,0.6138,0,0.0264,2020,"NY"
"216","10970",0.6201,0.5633,0.8923,0.7966,0.7817,2020,"NY"
"217","10973",0.5576,0.4407,0.6539,0.3295,0.4711,2020,"NY"
"218","10974",0.4447,0.584,0.6808,0.4298,0.5209,2020,"NY"
"219","10975",0.0762,0.0126,0.9089,0.114,0.0441,2020,"NY"
"220","10976",0.7908,0.4573,0.7954,0.8304,0.8166,2020,"NY"
"221","10977",0.9771,0.7794,0.8636,0.8413,0.9438,2020,"NY"
"222","10979",0,0,0.8854,0,0.0034,2020,"NY"
"223","10980",0.5221,0.7009,0.7971,0.6946,0.7203,2020,"NY"
"224","10983",0.1668,0.4189,0.6951,0.333,0.2911,2020,"NY"
"225","10984",0.2327,0.4212,0.8493,0.2413,0.2991,2020,"NY"
"226","10985",0.1605,0.0504,0,0,0.0223,2020,"NY"
"227","10986",0.2527,0.0883,0.8029,0.2493,0.1845,2020,"NY"
"228","10987",0.294,0.5318,0.6052,0.3874,0.3817,2020,"NY"
"229","10988",0.1106,0.6562,0.651,0.5983,0.4178,2020,"NY"
"230","10989",0.2648,0.3977,0.7983,0.4063,0.3736,2020,"NY"
"231","10990",0.2458,0.3072,0.5261,0.6642,0.4241,2020,"NY"
"232","10992",0.337,0.5501,0.7461,0.6384,0.5587,2020,"NY"
"233","10993",0.9811,0.7748,0.9347,0.6355,0.9129,2020,"NY"
"234","10994",0.184,0.6894,0.7656,0.3324,0.365,2020,"NY"
"235","10996",0.0567,0.388,0.761,0.451,0.2642,2020,"NY"
"236","10998",0.5983,0.1415,0.6476,0.1341,0.247,2020,"NY"
"237","11001",0.2997,0.5301,0.8504,0.455,0.4768,2020,"NY"
"238","11003",0.7496,0.4848,0.9633,0.5645,0.7352,2020,"NY"
"239","11004",0.3966,0.6888,0.9358,0.9123,0.7742,2020,"NY"
"240","11005",0.039,0.247,0.3014,0.3473,0.1307,2020,"NY"
"241","11010",0.4344,0.5289,0.7685,0.5324,0.5605,2020,"NY"
"242","11020",0.1221,0.4166,0.9152,0.3622,0.3054,2020,"NY"
"243","11021",0.2808,0.7605,0.7977,0.8235,0.686,2020,"NY"
"244","11023",0.3885,0.8751,0.6585,0.69,0.6923,2020,"NY"
"245","11024",0.3891,0.7811,0.6585,0.8241,0.7169,2020,"NY"
"246","11030",0.086,0.7524,0.7272,0.6218,0.4436,2020,"NY"
"247","11040",0.2934,0.459,0.9014,0.533,0.4963,2020,"NY"
"248","11042",0.0734,0.1799,0.8304,0.1421,0.1181,2020,"NY"
"249","11050",0.4074,0.7381,0.7582,0.6315,0.6418,2020,"NY"
"250","11096",0.9748,0.7983,0.9381,0.8424,0.949,2020,"NY"
"251","11101",0.7639,0.3341,0.9249,0.9811,0.8539,2020,"NY"
"252","11102",0.8453,0.1719,0.8854,0.8653,0.8006,2020,"NY"
"253","11103",0.8441,0.1467,0.8544,0.8951,0.796,2020,"NY"
"254","11104",0.8384,0.1605,0.8974,0.7914,0.7708,2020,"NY"
"255","11105",0.7983,0.2029,0.8287,0.7622,0.7444,2020,"NY"
"256","11106",0.8785,0.3467,0.8951,0.8436,0.8499,2020,"NY"
"257","11109",0.0968,0.0842,0.867,0.6997,0.2693,2020,"NY"
"258","11201",0.3278,0.235,0.8436,0.9828,0.6705,2020,"NY"
"259","11203",0.8711,0.7799,0.9862,0.9559,0.933,2020,"NY"
"260","11204",0.9691,0.8223,0.8693,0.8963,0.953,2020,"NY"
"261","11205",0.9169,0.8229,0.8842,0.9542,0.945,2020,"NY"
"262","11206",0.9822,0.9307,0.9175,0.9479,0.9805,2020,"NY"
"263","11207",0.9834,0.9456,0.9834,0.9192,0.9822,2020,"NY"
"264","11208",0.9393,0.8315,0.988,0.9387,0.957,2020,"NY"
"265","11209",0.7977,0.5828,0.8241,0.9112,0.8653,2020,"NY"
"266","11210",0.8287,0.855,0.9284,0.8384,0.9026,2020,"NY"
"267","11211",0.8865,0.4642,0.8246,0.945,0.8951,2020,"NY"
"268","11212",0.9897,0.9387,0.9885,0.9467,0.988,2020,"NY"
"269","11213",0.9736,0.8361,0.9479,0.9215,0.9633,2020,"NY"
"270","11214",0.9576,0.7765,0.9043,0.953,0.9553,2020,"NY"
"271","11215",0.2819,0.2762,0.7983,0.902,0.5971,2020,"NY"
"272","11216",0.843,0.2648,0.933,0.9203,0.8424,2020,"NY"
"273","11217",0.5135,0.2728,0.8745,0.8917,0.7054,2020,"NY"
"274","11218",0.9066,0.6246,0.8659,0.9599,0.9232,2020,"NY"
"275","11219",0.9725,0.6092,0.8321,0.961,0.9479,2020,"NY"
"276","11220",0.9857,0.7129,0.9622,0.8877,0.9542,2020,"NY"
"277","11221",0.9593,0.5547,0.9564,0.8659,0.9261,2020,"NY"
"278","11222",0.7754,0.1582,0.7438,0.8063,0.7175,2020,"NY"
"279","11223",0.9461,0.9014,0.8682,0.8676,0.9513,2020,"NY"
"280","11224",0.9645,0.9971,0.8762,0.9175,0.9891,2020,"NY"
"281","11225",0.9072,0.3639,0.9358,0.9026,0.8854,2020,"NY"
"282","11226",0.9226,0.5908,0.9656,0.8928,0.9175,2020,"NY"
"283","11228",0.8917,0.6705,0.8814,0.8132,0.8917,2020,"NY"
"284","11229",0.8579,0.8894,0.8395,0.8751,0.9181,2020,"NY"
"285","11230",0.9324,0.9244,0.8115,0.9628,0.9628,2020,"NY"
"286","11231",0.7198,0.6768,0.8355,0.8521,0.8355,2020,"NY"
"287","11232",0.9496,0.4034,0.9456,0.9948,0.9398,2020,"NY"
"288","11233",0.9467,0.7914,0.9725,0.9553,0.9587,2020,"NY"
"289","11234",0.7542,0.8556,0.9169,0.8252,0.8779,2020,"NY"
"290","11235",0.8854,0.9032,0.7513,0.965,0.9433,2020,"NY"
"291","11236",0.8281,0.7095,0.9862,0.9238,0.9043,2020,"NY"
"292","11237",0.9845,0.4825,0.9467,0.9685,0.9519,2020,"NY"
"293","11238",0.651,0.2074,0.8802,0.9645,0.7805,2020,"NY"
"294","11239",0.9289,0.9989,0.9553,0.8338,0.984,2020,"NY"
"295","11354",0.9599,0.5673,0.9605,0.9822,0.9524,2020,"NY"
"296","11355",0.9731,0.4562,0.9777,0.9438,0.9381,2020,"NY"
"297","11356",0.9135,0.6802,0.9427,0.6883,0.8819,2020,"NY"
"298","11357",0.8029,0.7501,0.8539,0.7668,0.8556,2020,"NY"
"299","11358",0.902,0.4917,0.9272,0.7983,0.8774,2020,"NY"
"300","11360",0.5238,0.7736,0.8579,0.6556,0.7278,2020,"NY"
"301","11361",0.6682,0.6504,0.9066,0.9203,0.8481,2020,"NY"
"302","11362",0.4602,0.6275,0.9089,0.7066,0.698,2020,"NY"
"303","11363",0.5564,0.6401,0.8797,0.4688,0.6413,2020,"NY"
"304","11364",0.6745,0.6126,0.9278,0.7702,0.8,2020,"NY"
"305","11365",0.8659,0.7112,0.9444,0.8527,0.9003,2020,"NY"
"306","11366",0.8556,0.6006,0.9198,0.7404,0.8527,2020,"NY"
"307","11367",0.8636,0.9009,0.8934,0.9788,0.9484,2020,"NY"
"308","11368",0.9662,0.8533,0.984,0.937,0.9668,2020,"NY"
"309","11369",0.9542,0.804,0.9765,0.9736,0.9656,2020,"NY"
"310","11370",0.9175,0.2676,0.9415,0.9771,0.8991,2020,"NY"
"311","11372",0.9628,0.5542,0.9559,0.9318,0.9364,2020,"NY"
"312","11373",0.9341,0.5736,0.9822,0.9484,0.9347,2020,"NY"
"313","11374",0.7152,0.7003,0.9054,0.8642,0.8493,2020,"NY"
"314","11375",0.4665,0.4837,0.8774,0.9089,0.753,2020,"NY"
"315","11377",0.8825,0.3284,0.953,0.9066,0.8722,2020,"NY"
"316","11378",0.8499,0.686,0.8716,0.8407,0.8848,2020,"NY"
"317","11379",0.7049,0.5983,0.8074,0.8361,0.8092,2020,"NY"
"318","11385",0.8871,0.4281,0.8951,0.8017,0.8573,2020,"NY"
"319","11411",0.5009,0.6149,0.9943,0.6281,0.6865,2020,"NY"
"320","11412",0.7868,0.6235,1,0.706,0.8246,2020,"NY"
"321","11413",0.7181,0.6986,0.9994,0.7364,0.8178,2020,"NY"
"322","11414",0.7009,0.9072,0.7777,0.6734,0.8183,2020,"NY"
"323","11415",0.7461,0.4716,0.8762,0.941,0.8464,2020,"NY"
"324","11416",0.9582,0.6579,0.9662,0.6493,0.894,2020,"NY"
"325","11417",0.9083,0.7771,0.9587,0.7077,0.8946,2020,"NY"
"326","11418",0.906,0.7725,0.9587,0.8842,0.9244,2020,"NY"
"327","11419",0.949,0.5175,0.9857,0.7427,0.8963,2020,"NY"
"328","11420",0.8894,0.5662,0.9828,0.737,0.8705,2020,"NY"
"329","11421",0.9221,0.6625,0.9639,0.8229,0.9095,2020,"NY"
"330","11422",0.7106,0.6659,0.984,0.6046,0.7713,2020,"NY"
"331","11423",0.9123,0.8682,0.9731,0.9633,0.9547,2020,"NY"
"332","11426",0.4625,0.6602,0.9358,0.7266,0.7232,2020,"NY"
"333","11427",0.7668,0.8877,0.9582,0.8865,0.9054,2020,"NY"
"334","11428",0.8516,0.7117,0.9708,0.7805,0.8837,2020,"NY"
"335","11429",0.8991,0.7742,0.9914,0.7616,0.9009,2020,"NY"
"336","11430",0.8997,0.2092,0.9811,0.1421,0.5158,2020,"NY"
"337","11432",0.9507,0.7026,0.9679,0.9943,0.9639,2020,"NY"
"338","11433",0.9713,0.8716,0.9897,0.7891,0.9501,2020,"NY"
"339","11434",0.8693,0.839,0.9966,0.8705,0.9226,2020,"NY"
"340","11435",0.9719,0.6241,0.9673,0.9742,0.9593,2020,"NY"
"341","11436",0.8883,0.741,0.9943,0.7542,0.8934,2020,"NY"
"342","11451",NA,NA,NA,NA,NA,2020,"NY"
"343","11501",0.2911,0.2384,0.7943,0.5461,0.4,2020,"NY"
"344","11507",0.3433,0.7885,0.8636,0.3954,0.5324,2020,"NY"
"345","11509",0.1564,0.2814,0.4756,0.0693,0.1135,2020,"NY"
"346","11510",0.3123,0.4676,0.9226,0.4562,0.4819,2020,"NY"
"347","11514",0.7129,0.4997,0.7387,0.4653,0.651,2020,"NY"
"348","11516",0.3238,0.455,0.6086,0.5817,0.4808,2020,"NY"
"349","11518",0.5295,0.5885,0.7341,0.4716,0.5914,2020,"NY"
"350","11520",0.8367,0.7633,0.9404,0.855,0.898,2020,"NY"
"351","11530",0.0699,0.4029,0.5954,0.6527,0.3341,2020,"NY"
"352","11542",0.8269,0.9077,0.8625,0.9054,0.9192,2020,"NY"
"353","11545",0.1582,0.4894,0.6848,0.251,0.2607,2020,"NY"
"354","11547",0.6928,0.0527,0.5742,0.043,0.141,2020,"NY"
"355","11548",0.4298,0.0642,0.8779,0.1324,0.1622,2020,"NY"
"356","11549",0.2447,0.0585,0.8573,0.1421,0.1203,2020,"NY"
"357","11550",0.9524,0.8367,0.9805,0.9381,0.9622,2020,"NY"
"358","11552",0.4258,0.7673,0.8756,0.5163,0.6321,2020,"NY"
"359","11553",0.8756,0.51,0.9736,0.8602,0.8871,2020,"NY"
"360","11554",0.3903,0.5312,0.8132,0.7817,0.663,2020,"NY"
"361","11556",NA,NA,NA,NA,NA,2020,"NY"
"362","11557",0.0991,0.6831,0.7484,0.4585,0.3685,2020,"NY"
"363","11558",0.5639,0.4659,0.8034,0.7072,0.6905,2020,"NY"
"364","11559",0.2751,0.4774,0.5777,0.5249,0.4401,2020,"NY"
"365","11560",0.2086,0.4309,0.5719,0.2252,0.2418,2020,"NY"
"366","11561",0.3845,0.4092,0.7089,0.9163,0.6779,2020,"NY"
"367","11563",0.3026,0.6539,0.7937,0.7691,0.6481,2020,"NY"
"368","11565",0.0464,0.1851,0.6762,0.2676,0.1318,2020,"NY"
